职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
安卓android开发工程师,民营,20-99人,2019-09-20 14:02:09,本科,软件/互联网开发/系统集成,3-5年,深圳市医美咖网络科技有限公司,10K-15K,北京-丰台区,创业公司周末双休绩效奖金项目奖金定期团建
android开发工程师,股份制企业,20-99人,2019-09-20 14:01:34,学历不限,软件/互联网开发/系统集成,1年以下,山东中扬信息技术有限公司,6K-8K,临沂,五险一金绩效奖金包住每年多次调薪定期体检
Android实习工程师,民营,20-99人,2019-09-20 14:01:36,大专,软件/互联网开发/系统集成,1-3年,江门市征极光兆科技有限公司,3K-4K,江门,五险一金绩效奖金餐补全勤奖包住
Android,民营,20-99人,2019-09-20 14:01:37,大专,软件/互联网开发/系统集成,1-3年,浙江永翌网络科技有限公司,8K-12K,杭州-富阳区,五险一金年底双薪绩效奖金加班补助包吃
Android开发,民营,500-999人,2019-09-20 11:14:51,大专,软件/互联网开发/系统集成,1-3年,郑州建华投递有限公司,4K-6K,郑州,绩效奖金全勤奖带薪年假弹性工作节日福利
android开发工程师,民营,100-499人,2019-09-20 09:13:24,大专,软件/互联网开发/系统集成,3-5年,北京云融天下科技有限公司,10K-15K,北京-朝阳区,五险一金补充医疗保险带薪年假通讯补助餐补
Android驱动工程师(OTT/STB),民营,100-499人,2019-09-19 00:50:24,本科,软件/互联网开发/系统集成,不限,深圳市汇星数字技术有限公司,10K-15K,深圳-南山区,五险一金带薪年假定期体检员工旅游节日福利
Android开发,民营,100-499人,2019-09-20 08:59:21,大专,软件/互联网开发/系统集成,3-5年,安瑞祺(北京)国际风险管理顾问有限公司,10K-15K,北京-石景山区,五险一金绩效奖金弹性工作节日福利带薪年假
Android高级研发工程师——铛铛社交,股份制企业,100-499人,2019-09-20 09:19:31,本科,软件/互联网开发/系统集成,3-5年,阿拉丁控股集团有限公司,20K-40K,北京,每年多次调薪股票期权年终分红五险一金带薪年假
android开发工程师,民营,20人以下,2019-09-20 10:31:27,大专,软件/互联网开发/系统集成,1-3年,天津云渥信息科技有限公司,8K-10K,天津,五险一金带薪年假节日福利弹性工作公司重点项目
android开发工程师 （上市公司/六险一金）,上市公司,1000-9999人,2019-09-20 09:07:28,本科,软件/互联网开发/系统集成,3-5年,上海金大师互联网金融信息服务有限公司,18K-30K,上海,节日福利五险一金绩效奖金带薪年假定期体检
Android 开发工程师,民营,100-499人,2019-09-20 13:49:04,本科,软件/互联网开发/系统集成,1-3年,山东奥力教育科技有限公司,6K-12K,济南-槐荫区,五险一金节日福利不加班周末双休每年多次调薪
android软件工程师,民营,1000-9999人,2019-09-20 09:30:32,本科,软件/互联网开发/系统集成,3-5年,深圳市康凯斯信息技术有限公司,15K-23K,深圳-宝安区,五险一金带薪年假定期体检员工旅游节日福利
Android软件开发工程师/安卓软件开发工程师（薪酬7000元）,上市公司,100-499人,2019-09-20 12:09:02,学历不限,软件/互联网开发/系统集成,1-3年,天津合富辉煌房地产营销策划有限公司,7K-7K,天津-河西区,五险一金绩效奖金带薪年假定期体检员工旅游
Android开发工程师,其它,20-99人,2019-09-20 13:37:04,学历不限,软件/互联网开发/系统集成,不限,西藏东方贸易服务有限公司,1K以下,日喀则,
Android开发,民营,100-499人,2019-09-20 11:49:23,本科,软件/互联网开发/系统集成,1-3年,山东九旭信息科技有限公司,8K-10K,济南-高新区,五险一金周末双休绩效奖金加班补助全勤奖
Android开发工程师,民营,100-499人,2019-09-20 13:29:19,本科,软件/互联网开发/系统集成,3-5年,冉盛健康产业投资有限公司,15K-20K,北京,五险一金绩效奖金带薪年假补充医疗保险试用期全额
安卓/android开发工程师（可实习）,民营,500-999人,2019-09-20 09:11:07,本科,软件/互联网开发/系统集成,无经验,武汉金华视科技发展有限公司,4.5K-8K,武汉-东湖新技术开发区,五险一金绩效奖金包吃包住交通补助
Android开发工程师,民营,100-499人,2019-09-20 09:52:31,本科,软件/互联网开发/系统集成,1-3年,山西世恒铁路技术有限公司,6K-8K,太原,五险一金绩效奖金加班补助全勤奖节日福利
Android 系统集成工程师,合资,20-99人,2019-09-20 09:33:03,本科,软件/互联网开发/系统集成,3-5年,广东虚拟现实科技有限公司,20K-30K,深圳-南山区,五险一金加班补助餐补带薪年假定期体检
Android高级驱动工程师,民营,100-499人,2019-09-20 09:25:34,本科,软件/互联网开发/系统集成,5-10年,深圳小辣椒科技有限责任公司,15K-20K,南京,五险一金餐补带薪年假弹性工作节日福利
android开发,股份制企业,500-999人,2019-09-20 08:26:04,大专,软件/互联网开发/系统集成,1-3年,山东天元信息技术股份有限公司,8K-10K,东营-东营区,周末双休五险一金绩效奖金股票期权带薪年假
Android客户端高级工程师(J10448),合资,10000人以上,2019-09-20 08:26:17,本科,软件/互联网开发/系统集成,3-5年,东风日产乘用车公司,20K-30K,深圳-福田区,
android开发工程师,民营,100-499人,2019-09-20 10:28:07,学历不限,软件/互联网开发/系统集成,不限,重庆至合纵一企业营销顾问有限公司,6K-8K,重庆-北部新区,绩效奖金弹性工作每年多次调薪项目奖金五险一金
Android 开发工程师,外商独资,20-99人,2019-09-20 10:31:06,学历不限,软件/互联网开发/系统集成,1-3年,宁波创母体网络科技有限公司,8K-14K,宁波,五险一金年底双薪房补带薪年假
Android开发工程师（期货业务）,上市公司,1000-9999人,2019-09-20 09:37:54,本科,软件/互联网开发/系统集成,不限,东方财富信息股份有限公司,薪资面议,上海,五险一金年底双薪绩效奖金加班补助带薪年假
android软件工程师,民营,20人以下,2019-09-20 08:42:05,本科,软件/互联网开发/系统集成,3-5年,成都艾希联科技有限公司,6K-12K,成都,五险一金绩效奖金股票期权带薪年假员工旅游
android开发工程师高级,民营,100-499人,2019-09-20 09:38:08,本科,软件/互联网开发/系统集成,3-5年,深圳市拓保软件有限公司,15K-20K,北京,五险一金带薪年假弹性工作定期体检员工旅游
Android工程师-本部,民营,1000-9999人,2019-09-20 09:44:18,大专,软件/互联网开发/系统集成,不限,江苏润和软件股份有限公司,10K-15K,南京,五险一金年底双薪绩效奖金餐补交通补助
Android系统开发工程师（资深）,民营,20-99人,2019-09-20 09:06:49,大专,软件/互联网开发/系统集成,3-5年,安徽阳光心健科技发展有限公司,7K-14K,合肥,五险一金加班补助绩效奖金年底双薪餐补
"高薪，赴日，iPhone,Android 软件工程师",外商独资,100-499人,2019-09-20 09:31:47,本科,软件/互联网开发/系统集成,不限,日本第一数据株式会社,20K-30K,日本,
Android开发工程师,民营,20-99人,2019-09-20 09:48:06,学历不限,软件/互联网开发/系统集成,1-3年,四川信友诚科技有限公司,6K-8K,成都,五险一金年终分红节日福利带薪年假
Android系统开发工程师,民营,20人以下,2019-09-20 12:38:02,本科,软件/互联网开发/系统集成,不限,厦门贝启科技有限公司,7K-12K,福州,五险一金绩效奖金股票期权加班补助全勤奖
android,股份制企业,20-99人,2019-09-20 09:11:17,大专,软件/互联网开发/系统集成,1-3年,图锐(北京)信息技术有限公司,6K-10K,天津-南开区,五险一金绩效奖金餐补带薪年假
（物联网+产品中心）Android应用研发工程师,民营,20-99人,2019-09-20 09:09:10,大专,软件/互联网开发/系统集成,1-3年,广州畅驿智能科技有限公司,6K-10K,广州,五险一金绩效奖金带薪年假
android开发工程师,外商独资,20-99人,2019-09-20 09:46:51,大专,软件/互联网开发/系统集成,1-3年,深圳市碧沙科技有限公司,6K-8K,深圳,五险一金年底双薪补充医疗保险弹性工作带薪年假
android高级软件工程师,民营,100-499人,2019-09-20 09:27:30,大专,软件/互联网开发/系统集成,3-5年,深圳市微数科技有限公司,10K-16K,长沙,五险一金年底双薪带薪年假弹性工作节日福利
Android开发工程师,民营,20-99人,2019-09-20 12:32:02,本科,软件/互联网开发/系统集成,不限,中科全维科技(苏州)有限公司,4K-8K,苏州,五险一金绩效奖金
Android 应用工程师,民营,100-499人,2019-09-20 09:03:16,本科,软件/互联网开发/系统集成,1-3年,深圳小辣椒科技有限责任公司,10K-15K,南京,五险一金餐补带薪年假弹性工作节日福利
android开发工程师,民营,500-999人,2019-09-20 10:08:34,大专,软件/互联网开发/系统集成,1-3年,华康保险代理有限公司,7K-10K,深圳-龙岗区,五险一金带薪年假补充医疗保险定期体检员工旅游
中级android工程师,民营,20-99人,2019-09-20 09:15:13,大专,软件/互联网开发/系统集成,1-3年,山东百米生活信息技术有限公司,8K-10K,济南,五险一金绩效奖金加班补助全勤奖交通补助
Android开发工程师,民营,20人以下,2019-09-20 12:57:03,本科,软件/互联网开发/系统集成,3-5年,天津市智云创展科技有限公司,8K-12K,天津-南开区,节日福利创业公司公司重点项目
android开发工程师,民营,20-99人,2019-09-20 08:50:18,大专,软件/互联网开发/系统集成,1-3年,吉林省聚点科技有限公司,4K-8K,长春,五险一金全勤奖餐补绩效奖金
Linux/Android系统工程师,民营,100-499人,2019-09-20 10:04:03,本科,软件/互联网开发/系统集成,3-5年,福建多多云科技有限公司,10K-18K,福州,五险一金餐补高温补贴节日福利生日礼金
android开发工程师,民营,20-99人,2019-09-20 08:50:18,大专,软件/互联网开发/系统集成,3-5年,吉林省聚点科技有限公司,6K-8K,长春,五险一金绩效奖金全勤奖周末双休节日福利
Android开发工程师,民营,100-499人,2019-09-19 23:50:01,学历不限,软件/互联网开发/系统集成,不限,云海螺教育,7K-10K,南京,每年多次调薪节日福利公司重点项目项目奖金弹性工作
android开发工程师,民营,20人以下,2019-09-20 09:03:28,本科,软件/互联网开发/系统集成,1-3年,郑州业强科技有限公司,4K-6K,郑州-中原区,年终分红餐补带薪年假弹性工作不加班
android开发工程师,民营,20-99人,2019-09-20 09:06:24,大专,软件/互联网开发/系统集成,1-3年,深圳市奥诚科技有限公司,6K-8K,深圳,五险一金绩效奖金弹性工作员工旅游节日福利
（人工智能产品中心）Android应用工程师,民营,20-99人,2019-09-20 09:28:04,大专,软件/互联网开发/系统集成,3-5年,广州畅驿智能科技有限公司,8K-15K,广州-天河区,五险一金绩效奖金带薪年假
Android通讯工程师,民营,100-499人,2019-09-20 09:24:06,本科,软件/互联网开发/系统集成,1-3年,深圳小辣椒科技有限责任公司,15K-20K,南京,五险一金餐补带薪年假弹性工作节日福利
高级android开发工程师,民营,100-499人,2019-09-20 10:27:48,大专,软件/互联网开发/系统集成,1-3年,佛山众陶联供应链服务有限公司,10K-15K,佛山,五险一金绩效奖金交通补助通讯补助带薪年假
Android应用开发,民营,20-99人,2019-09-20 10:14:09,本科,软件/互联网开发/系统集成,3-5年,深圳星奈教育文化有限公司,15K-20K,深圳,五险一金弹性工作年底双薪绩效奖金带薪年假
Android开发工程师,民营,100-499人,2019-09-20 09:49:59,本科,软件/互联网开发/系统集成,3-5年,苏州华育智能科技股份有限公司,8K-12K,苏州,五险一金绩效奖金交通补助餐补通讯补助
Android软件测试工程师,民营,100-499人,2019-09-20 09:26:24,本科,软件/互联网开发/系统集成,3-5年,深圳小辣椒科技有限责任公司,8K-16K,南京,五险一金餐补带薪年假弹性工作节日福利
Android开发工程师,民营,100-499人,2019-09-20 09:18:06,大专,软件/互联网开发/系统集成,3-5年,广州熊清科技有限公司,15K-25K,深圳-罗湖区,五险一金全勤奖
Android开发工程师（接受实习生）,民营,不限,2019-09-20 09:12:39,大专,软件/互联网开发/系统集成,不限,西安人瑞人力资源服务有限公司,12K-15K,杭州-萧山区,五险一金年底双薪绩效奖金周末双休包吃
Android开发工程师,合资,100-499人,2019-09-20 09:40:04,本科,软件/互联网开发/系统集成,3-5年,南京东屋电气有限公司,10K-15K,南京-浦口区,五险一金带薪年假节日福利定期体检高温补贴
Android高级系统工程师,民营,100-499人,2019-09-20 09:14:20,本科,软件/互联网开发/系统集成,5-10年,深圳小辣椒科技有限责任公司,15K-25K,南京,五险一金餐补带薪年假弹性工作节日福利
android开发,合资,100-499人,2019-09-20 11:21:35,本科,软件/互联网开发/系统集成,3-5年,华杰工程咨询有限公司中南分公司,8K-12K,武汉,五险一金绩效奖金交通补助通讯补助带薪年假
android开发工程师（五险一金+双休+住宿）,民营,20-99人,2019-09-20 10:42:28,大专,软件/互联网开发/系统集成,1-3年,北京博飞电子技术有限责任公司,5K-8K,合肥,五险一金绩效奖金包住包吃带薪年假
android开发工程师,股份制企业,20-99人,2019-09-20 09:13:09,本科,软件/互联网开发/系统集成,1-3年,天津博硕科技有限公司,10K-20K,天津,五险一金定期体检周末双休定期团建免费停车
Android开发工程师,股份制企业,100-499人,2019-09-20 09:07:14,本科,软件/互联网开发/系统集成,1-3年,山东易构软件技术股份有限公司,5K-7K,济南,五险一金绩效奖金全勤奖餐补带薪年假
Android开发工程师（双休）,港澳台公司,20-99人,2019-09-20 09:54:11,大专,软件/互联网开发/系统集成,1-3年,上海驿商网络科技有限公司深圳分公司,5K-8K,深圳-福田区,周末双休五险一金交通补助住房补贴全勤奖
Android Framework 高级工程师,民营,100-499人,2019-09-20 09:23:31,本科,软件/互联网开发/系统集成,5-10年,深圳小辣椒科技有限责任公司,15K-25K,南京,五险一金餐补带薪年假弹性工作节日福利
android开发工程师,民营,20-99人,2019-09-20 10:56:21,本科,软件/互联网开发/系统集成,3-5年,湖南开启时代智能科技有限公司,10K-15K,长沙,五险一金年底双薪绩效奖金餐补定期体检
前端开发工程师（Android方向）,合资,20人以下,2019-09-20 10:55:16,学历不限,软件/互联网开发/系统集成,不限,厦门安智达信息科技有限公司,7K-8K,厦门,五险一金加班补助全勤奖带薪年假定期体检
（人工智能产品中心）Android应用工程师,民营,20-99人,2019-09-20 09:01:12,大专,软件/互联网开发/系统集成,3-5年,广州畅驿智能科技有限公司,8K-15K,广州-天河区,五险一金绩效奖金带薪年假
Android开发工程师,民营,20-99人,2019-09-20 10:54:17,大专,软件/互联网开发/系统集成,3-5年,重庆仓舟网络科技有限公司,10K-15K,重庆,绩效奖金交通补助弹性工作五险一金全勤奖
android开发工程师,民营,20-99人,2019-09-20 09:33:18,本科,软件/互联网开发/系统集成,不限,成都飞航智云科技有限公司,10K-15K,成都,年底双薪绩效奖金节日福利带薪年假周末双休
Android开发工程师[天津][天津],上市公司,500-999人,2019-09-20 08:58:33,学历不限,软件/互联网开发/系统集成,不限,天津津云新媒体集团股份有限公司,6K-12K,天津,五险一金年底双薪绩效奖金采暖补贴带薪年假
android开发工程师,民营,20-99人,2019-09-20 10:53:11,大专,软件/互联网开发/系统集成,1-3年,浙江甬舜源信息科技有限公司,6K-8K,宁波,五险一金包吃年底双薪高温补贴周末双休
Android开发工程师,民营,500-999人,2019-09-20 10:09:02,本科,软件/互联网开发/系统集成,1-3年,苏州绿叶日用品有限公司,7.5K-8.5K,苏州-高新区,五险一金包吃定期体检免费班车员工旅游
Android初级开发工程师,民营,20人以下,2019-09-20 10:44:06,学历不限,软件/互联网开发/系统集成,1-3年,爿片(厦门)网络科技有限公司,5K-10K,厦门,年底双薪弹性工作周末双休五险每周下午茶
Android软件开发工程师,国企,1000-9999人,2019-09-20 10:42:12,本科,软件/互联网开发/系统集成,无经验,南京熊猫电子股份有限公司,6K-10K,南京,
android系统开发工程师,民营,100-499人,2019-09-20 09:49:58,本科,软件/互联网开发/系统集成,3-5年,深圳市亚略特生物识别科技有限公司,15K-20K,深圳,五险一金周末双休带薪年假补充医疗保险定期体检
android,其它,20-99人,2019-09-20 10:37:20,大专,软件/互联网开发/系统集成,1-3年,山东布谷鸟网络科技有限公司,6K-12K,泰安,五险一金绩效奖金带薪年假弹性工作
android开发工程师,民营,20-99人,2019-09-20 09:13:08,本科,软件/互联网开发/系统集成,1-3年,众创网(武汉)科技有限公司,5K-9K,武汉-江岸区,每年多次调薪五险一金年终分红采暖补贴带薪年假
Android开发工程师,民营,20-99人,2019-09-20 10:34:11,大专,软件/互联网开发/系统集成,3-5年,重庆仓舟网络科技有限公司,10K-15K,重庆,绩效奖金交通补助弹性工作五险一金全勤奖
Android 高级开发工程师,民营,1000-9999人,2019-09-20 10:11:57,本科,软件/互联网开发/系统集成,3-5年,金色世纪商旅网,18K-25K,北京-大兴区,带薪年假绩效奖金五险一金餐补包住
android开发工程师,民营,100-499人,2019-09-20 09:45:26,本科,软件/互联网开发/系统集成,1-3年,深圳潜行创新科技有限公司,12K-18K,北京-丰台区,五险一金绩效奖金节日福利创业公司股票期权
Android高级应用工程师,民营,100-499人,2019-09-20 09:15:01,本科,软件/互联网开发/系统集成,5-10年,深圳小辣椒科技有限责任公司,18K-25K,南京,五险一金餐补带薪年假弹性工作节日福利
Android开发工程师,民营,20人以下,2019-09-20 10:14:08,学历不限,软件/互联网开发/系统集成,不限,云南梅耳网络科技有限公司,6K-8K,昆明,年底双薪绩效奖金年终分红加班补助全勤奖
Android/Java开发工程师(J13134),民营,1000-9999人,2019-09-20 10:00:26,本科,软件/互联网开发/系统集成,5-10年,北京汇通天下物联科技有限公司,20K-30K,北京,周末双休补充医疗保险定期体检节日福利带薪年假
Android开发工程师,上市公司,10000人以上,2019-09-20 09:25:25,本科,软件/互联网开发/系统集成,3-5年,中软国际科技服务有限公司,薪资面议,上海-浦东新区,五险一金带薪年假弹性工作定期体检
android开发工程师,上市公司,10000人以上,2019-09-20 09:25:27,本科,软件/互联网开发/系统集成,3-5年,中软国际科技服务有限公司,薪资面议,上海-浦东新区,五险一金绩效奖金带薪年假弹性工作定期体检
资深android开发工程师,民营,不限,2019-09-19 00:50:14,本科,软件/互联网开发/系统集成,1-3年,苏州维众数据技术有限公司,12K-16K,苏州,五险一金年底双薪绩效奖金交通补助通讯补助
android开发工程师,股份制企业,100-499人,2019-09-20 09:25:31,本科,软件/互联网开发/系统集成,3-5年,北京杰迈科技股份有限公司,8K-15K,北京-朝阳区,五险一金弹性工作周末双休
android开发工程师,民营,100-499人,2019-09-20 09:37:42,大专,软件/互联网开发/系统集成,3-5年,深圳市拓保软件有限公司,15K-20K,北京-东城区,五险一金带薪年假弹性工作定期体检员工旅游
Android开发工程师,民营,20-99人,2019-09-20 09:53:13,本科,软件/互联网开发/系统集成,3-5年,天津睿科售货机制造有限公司,8K-10K,天津-西青区,节日福利包吃每年多次调薪五险一金带薪年假
android,民营,20人以下,2019-09-19 00:50:06,学历不限,软件/互联网开发/系统集成,1-3年,上海丰滴信息科技有限公司,10K-15K,上海,五险一金股票期权创业公司弹性工作大牛带队
手机端开发工程师、Android、IOS~责任心强者优先,民营,20人以下,2019-09-20 09:49:03,本科,电信/通信技术开发及应用,1-3年,天津微创众联科技有限公司,4K-6K,天津,五险一金餐补
android开发工程师,股份制企业,100-499人,2019-09-20 09:42:15,大专,软件/互联网开发/系统集成,1-3年,厦门市咕啦电子商务有限责任公司,12K-14K,厦门-思明区,五险一金年底双薪带薪年假节日福利早九晚六
Android开发工程师,民营,20-99人,2019-09-20 09:37:58,大专,软件/互联网开发/系统集成,不限,山东悦知教育科技有限公司,6K-8K,济南-槐荫区,五险一金带薪年假节日福利每年多次调薪餐补
android开发工程师,股份制企业,500-999人,2019-09-20 08:57:28,大专,软件/互联网开发/系统集成,3-5年,郑州天迈科技股份有限公司,10K-15K,郑州,五险一金年底双薪绩效奖金加班补助全勤奖
Android开发工程师,民营,100-499人,2019-09-20 09:32:05,大专,软件/互联网开发/系统集成,3-5年,深圳市亿乐谷科技有限公司,10K-15K,深圳-宝安区,节日福利五险一金年底双薪绩效奖金全勤奖
中级Android开发,外商独资,500-999人,2019-09-20 09:30:29,本科,软件/互联网开发/系统集成,3-5年,信必优(深圳)信息技术有限公司,14K-16K,深圳-南山区,五险一金绩效奖金股票期权加班补助交通补助
Android软件研发工程师,上市公司,100-499人,2019-09-20 09:27:07,学历不限,软件/互联网开发/系统集成,不限,青岛培诺教育科技股份有限公司,10K-15K,青岛,五险一金绩效奖金加班补助带薪年假免费班车
android开发工程师,民营,100-499人,2019-09-20 09:26:03,大专,软件/互联网开发/系统集成,1-3年,中物联大数据有限公司,4K-8K,石家庄-裕华区,绩效奖金年终分红交通补助餐补带薪年假
Android开发工程师,民营,100-499人,2019-09-20 09:25:04,大专,软件/互联网开发/系统集成,不限,江苏安高科技有限公司,6K-8K,徐州,
高级Android,外商独资,500-999人,2019-09-20 09:21:24,本科,软件/互联网开发/系统集成,5-10年,信必优(深圳)信息技术有限公司,17K-18K,深圳-南山区,五险一金绩效奖金股票期权加班补助交通补助
android开发工程师,民营,10000人以上,2019-09-20 09:19:36,本科,软件/互联网开发/系统集成,1-3年,红豆集团,7K-10K,无锡,五险一金绩效奖金带薪年假创业公司项目奖金
Android开发工程师,其它,100-499人,2019-09-20 09:18:09,大专,软件/互联网开发/系统集成,3-5年,山东星卡互联网科技有限公司,8K-10K,合肥-经济技术开发区,五险餐补节日福利全勤奖交通补助
初级Android开发工程师,外商独资,500-999人,2019-09-20 09:18:03,本科,软件/互联网开发/系统集成,1-3年,信必优(深圳)信息技术有限公司,10K-12K,深圳-南山区,五险一金绩效奖金股票期权加班补助交通补助
Android中高级开发工程师,上市公司,100-499人,2019-09-20 08:36:12,大专,软件/互联网开发/系统集成,1-3年,唐山启奥科技股份有限公司,5K-10K,唐山,五险一金年底双薪绩效奖金餐补带薪年假
android驱动工程师,民营,100-499人,2019-09-20 09:11:25,大专,软件/互联网开发/系统集成,不限,广东优库智联控股有限公司,8K-16K,广州-黄埔区,加班补助节日福利全勤奖五险一金
Android开发工程师（智能家居）,民营,20-99人,2019-09-20 09:04:36,大专,软件/互联网开发/系统集成,1-3年,惠州市瑞时智控科技有限公司,8K-15K,惠州-惠城区,五险一金年底双薪带薪年假节日福利定期体检
android中高级工程师,民营,20-99人,2019-09-19 09:16:21,本科,软件/互联网开发/系统集成,3-5年,南京先维信息技术有限公司,10K-20K,南京-浦口区,五险一金交通补助餐补定期体检节日福利
Android开发工程师,民营,100-499人,2019-09-20 09:01:24,本科,软件/互联网开发/系统集成,1-3年,上海明波通信技术股份有限公司,10K-15K,无锡,带薪年假交通补助餐补五险一金年底双薪
Android,股份制企业,20-99人,2019-09-20 08:58:22,大专,软件/互联网开发/系统集成,3-5年,济南北海软件工程有限公司,6K-8K,济南,五险一金绩效奖金加班补助带薪年假节日福利
高级android软件工程师,港澳台公司,1000-9999人,2019-09-20 08:46:11,本科,软件/互联网开发/系统集成,5-10年,维达力实业(深圳)有限公司,10K-15K,深圳-龙岗区,五险一金包住餐补带薪年假
android开发工程师,上市公司,10000人以上,2019-09-20 13:28:31,本科,软件/互联网开发/系统集成,3-5年,我爱我家集团,15K-20K,北京,节日福利周末双休
Android开发工程师,民营,20人以下,2019-09-19 00:50:27,大专,软件/互联网开发/系统集成,不限,杭州浩众信息科技有限公司,8K-15K,杭州,五险一金年底双薪绩效奖金年终分红股票期权
android开发工程师(001928),民营,100-499人,2019-09-20 08:01:01,本科,软件/互联网开发/系统集成,3-5年,北京辰安科技股份有限公司武汉分公司,10K-15K,武汉,五险一金年底双薪股票期权弹性工作补充医疗保险
护理产品 Android开发工程师,上市公司,1000-9999人,2019-09-20 08:05:45,本科,软件/互联网开发/系统集成,1-3年,东华软件股份公司,薪资面议,泰安,
Android 软件工程师,其它,20-99人,2019-09-20 07:29:01,本科,软件/互联网开发/系统集成,3-5年,哈尔滨工大正元信息技术有限公司,8K-11K,哈尔滨,五险一金交通补助餐补通讯补助带薪年假
Android开发工程师,民营,20-99人,2019-09-20 14:14:15,硕士,软件/互联网开发/系统集成,3-5年,神州融安科技(北京)有限公司,10K-20K,北京-海淀区,五险一金绩效奖金餐补带薪年假定期体检
Android Framework开发,合资,500-999人,2019-09-20 09:15:08,本科,软件/互联网开发/系统集成,3-5年,中科创达软件股份有限公司,10K-20K,武汉-洪山区,五险一金年底双薪
Android开发工程师（深圳OPPO 后海）,合资,500-999人,2019-09-20 09:15:08,本科,软件/互联网开发/系统集成,1-3年,中科创达软件股份有限公司,10K-20K,深圳-南山区,五险一金年底双薪加班补助
护理产品 Android开发工程师,上市公司,1000-9999人,2019-09-20 08:11:12,本科,软件/互联网开发/系统集成,3-5年,东华软件股份公司,薪资面议,东莞-松山湖区,五险一金绩效奖金
IT培训讲师（Android）,民营,500-999人,2019-09-20 09:10:44,本科,教育/培训,不限,中公教育安徽分公司,8K-10K,合肥,节日福利五险一金绩效奖金加班补助全勤奖
android开发工程师,股份制企业,500-999人,2019-09-20 13:30:42,本科,软件/互联网开发/系统集成,3-5年,深圳市睿服科技有限公司,12K-20K,深圳,五险一金年底双薪绩效奖金股票期权加班补助
android开发工程师,股份制企业,500-999人,2019-09-20 13:30:42,本科,软件/互联网开发/系统集成,3-5年,深圳市睿服科技有限公司,12K-20K,深圳,五险一金年底双薪绩效奖金股票期权加班补助
Android音频框架开发工程师,外商独资,10000人以上,2019-09-20 14:37:50,本科,软件/互联网开发/系统集成,3-5年,富士康科技集团,8K-16K,深圳-龙华新区,五险一金带薪年假定期体检补充医疗保险节日福利
android系统开发工程师,外商独资,10000人以上,2019-09-20 14:37:50,本科,软件/互联网开发/系统集成,3-5年,富士康科技集团,8K-16K,深圳-龙华新区,五险一金带薪年假定期体检补充医疗保险节日福利
android自动化测试,股份制企业,1000-9999人,2019-09-19 08:43:20,本科,IT质量管理/测试/配置管理,3-5年,四达时代集团,10K-15K,北京-大兴区,五险一金绩效奖金餐补带薪年假补充医疗保险
Android软件开发工程师,上市公司,1000-9999人,2019-09-20 08:07:46,本科,软件/互联网开发/系统集成,1-3年,东华软件股份公司,薪资面议,北京,
android开发,民营,20-99人,2019-09-19 11:43:34,本科,软件/互联网开发/系统集成,5-10年,北京众策科技咨询有限公司,20K-30K,广州-天河区,五险一金周末双休试用期全额不加班14薪
android开发工程师,股份制企业,1000-9999人,2019-09-20 09:03:56,大专,软件/互联网开发/系统集成,3-5年,深圳市德科信息技术有限公司,10K-18K,深圳,年底双薪五险一金周末双休加班补助带薪年假
android开发工程师,股份制企业,100-499人,2019-09-19 09:23:15,本科,软件/互联网开发/系统集成,3-5年,乾道金融科技(厦门)有限公司北京分公司,15K-30K,北京,五险一金定期体检节日福利
android开发工程师,港澳台公司,1000-9999人,2019-09-20 09:06:56,大专,软件/互联网开发/系统集成,3-5年,纬创软件 (武汉),10K-15K,杭州-西湖区,周末双休五险一金绩效奖金带薪年假节日福利
android开发工程师,民营,100-499人,2019-09-19 22:43:02,大专,软件/互联网开发/系统集成,3-5年,爱多邦(北京)信息技术服务有限公司,30K-50K,北京,弹性工作五险一金全勤奖年底双薪
IT培训讲师（Android）,民营,500-999人,2019-09-20 10:55:02,本科,教育/培训,不限,中公教育辽宁分公司,8K-10K,沈阳,每年多次调薪五险一金绩效奖金年终分红带薪年假
中级android工程师,上市公司,1000-9999人,2019-09-20 08:11:26,学历不限,软件/互联网开发/系统集成,3-5年,东华软件股份公司,薪资面议,南京,
Android开发工程师,股份制企业,100-499人,2019-09-20 14:44:24,本科,软件/互联网开发/系统集成,1-3年,深圳市名通科技股份有限公司,8K-15K,深圳,五险一金年底双薪绩效奖金通讯补助带薪年假
android开发工程师,上市公司,100-499人,2019-09-19 00:50:22,本科,软件/互联网开发/系统集成,3-5年,深圳市盈华讯方通信技术有限公司,15K-20K,深圳,五险一金绩效奖金全勤奖带薪年假定期体检
Android音频框架开发工程师,外商独资,10000人以上,2019-09-20 14:37:50,本科,软件/互联网开发/系统集成,3-5年,富士康科技集团,8K-16K,深圳-南山区,五险一金带薪年假定期体检补充医疗保险节日福利
Android开发工程师,上市公司,100-499人,2019-09-18 00:50:19,本科,软件/互联网开发/系统集成,1-3年,湖南美诺信息科技股份有限公司,6K-10K,长沙,五险一金绩效奖金节日福利不加班
Android开发工程师,上市公司,10000人以上,2019-09-20 09:07:03,大专,软件/互联网开发/系统集成,3-5年,中软国际科技服务有限公司,薪资面议,深圳-南山区,五险一金带薪年假弹性工作定期体检节日福利
